保定市一笑堂医药零售连锁有限公司白沟二店,地址：河北省保定市白沟镇五一路南侧时代第一城A-2门市,电话：0312-2890770,
保定市一笑堂医药零售连锁有限公司五十六分店,地址：河北省保定市西下关100号,电话：0312-2020573,
保定市一笑堂医药零售连锁有限公司易水二店,地址：河北省保定市易县县医院东行50米,电话：0312-8222658,
保定市一笑堂医药零售连锁有限公司盛兴店,地址：河北省保定市阳光北大街与盛兴路交叉口,电话：0312-6783057,
保定市一笑堂医药零售连锁有限公司涞水店,地址：河北省保定市涞水县医院正对面,电话：0312-4531733,
保定市一笑堂医药零售连锁有限公司高碑店二店,地址：河北省保定市团结路凌云机电斜对面,电话：0312-2821181,
保定市一笑堂医药零售连锁有限公司雄县店,地址：河北省保定市文昌大街与雄州路交叉口西行50米,电话：0312-5816770,
保定市一笑堂医药零售连锁有限公司三中分校店,地址：河北省保定市长城北大街,电话：0312-5032650,
保定市一笑堂医药零售连锁有限公司大慈阁店,地址：河北省保定市裕华路人才市场旁,电话：0312-2050351,
保定市一笑堂医药零售连锁有限公司东风桥店,地址：河北省保定市东风中路北京华联对过,电话：0312-2050351,
保定市一笑堂医药零售连锁有限公司徐水店,地址：河北省保定市徐水大礼堂西行30米,电话：0312-8667108,
保定市一笑堂医药零售连锁有限公司五四中路分店,地址：河北省保定市五四中路和朝阳大街交叉口,电话：0312-3031360,
保定市一笑堂医药零售连锁有限公司天益堂,地址：河北省保定市第一中心医院北行100米路东,电话：0312-5997251,
保定市一笑堂医药零售连锁有限公司军校店,地址：河北省保定市军校广场北口对面,电话：0312-5080261,
保定市一笑堂医药零售连锁有限公司风帆店,地址：河北省保定市风帆一区南门西侧,电话：0312-3220427,
保定市一笑堂医药零售连锁有限公司长安店,地址：河北省保定市东风路冀澳宾馆对面仁和公寓底座,电话：0312-3289059,
保定市一笑堂医药零售连锁有限公司鑫锐店,地址：河北省保定市化纤宾馆南侧,电话：0312-3155215,
保定市一笑堂医药零售连锁有限公司百花店,地址：河北省保定市百花路职教中心对面,电话：0312-3029976,
保定市一笑堂医药零售连锁有限公司莲池店,地址：河北省保定市莲池南大街99号,电话：0312-2056852,
保定市一笑堂医药零售连锁有限公司高碑店,地址：河北省保定市高碑店市医院北行200米,电话：0312-2839618,
保定市一笑堂医药零售连锁有限公司宝仁堂,地址：河北省保定市高开区市总工会楼下,电话：0312-3118138,
保定市一笑堂医药零售连锁有限公司双拥店,地址：河北省保定市双拥广场斜对面,电话：0312-5071326,
保定市一笑堂医药零售连锁有限公司亢龙骏景店,地址：河北省保定市亢龙骏景底商,电话：0312-3130916,
保定市一笑堂医药零售连锁有限公司易水店,地址：河北省保定市易县县医院斜对面,电话：0312-8223885,
保定市一笑堂医药零售连锁有限公司西苑店,地址：河北省保定市西苑小区美特好超市对面,电话：0312-3332797,
保定市一笑堂医药零售连锁有限公司徐水五店,地址：河北省保定市徐水新华书店东行50米,电话：0312-8691580,
保定市一笑堂医药零售连锁有限公司南货场店,地址：河北省保定市三丰路和建华南大街交叉南货场对面,电话：0312-3283523,
保定市一笑堂医药零售连锁有限公司红星店,地址：河北省保定市裕华东路省医院斜对过,电话：0312-5050051,
保定市一笑堂医药零售连锁有限公司华康店,地址：河北省保定市青年路那约购物广场南侧,电话：0312-5018285,
保定市一笑堂医药零售连锁有限公司徐水三店,地址：河北省保定市商业城南门对面,电话：0312-8665888,
保定市一笑堂医药零售连锁有限公司凤凰城店,地址：河北省保定市凤凰城底商,电话：0312-3351787,
保定市一笑堂医药零售连锁有限公司羚锐店,地址：河北省保定市252医院东行100米,电话：0312-2039608,
保定市一笑堂医药零售连锁有限公司,地址：河北省保定市红旗路北口,电话：0312-5080015,
保定市一笑堂医药零售连锁有限公司徐水二店,地址：河北省保定市金地购物商场东行20米路南,电话：0312-8585678,
保定市一笑堂医药零售连锁有限公司博野店,地址：河北省保定市博兴路27号县医院斜对过,电话：0312-8329799,
保定市一笑堂医药零售连锁有限公司利康店,地址：河北省保定市五一饭店楼下,电话：0312-3016107,
保定市一笑堂医药零售连锁有限公司高阳店,地址：河北省保定市高阳大世界地下一层,电话：0312-6612550,
保定市一笑堂医药零售连锁有限公司朝阳店,地址：河北省保定市新市区天威路山外园对面,电话：0312-3227580,
保定市一笑堂医药零售连锁有限公司益康店,地址：河北省保定市乐凯南大街电校南行150米,电话：0312-3224062,
石家庄新兴药房连锁有限公司上庄店,地址：河北省石家庄市长安区中山西路中铁17局东邻,电话：0311-82228558,
石家庄新兴药房连锁有限公司闽江店,地址：河北省石家庄市裕华区珠峰大街与闽江道交叉口西行100米路北（珠峰国际南门）,电话：0311-66699453,
石家庄新兴药房连锁有限公司北国店,地址：河北省石家庄市长安区中山东路168号,电话：0311-86989467,
石家庄新兴药房连锁有限公司七店,地址：河北省石家庄市长安区中山东路与谈固西街交叉口,电话：0311-85611006,
石家庄新兴药房连锁有限公司赵州店,地址：河北省石家庄市赵县县医院对面,电话：0311-84940033,
石家庄新兴药房连锁有限公司赵县永通路店,地址：河北省石家庄市赵县县广场西100米路北（老干部活动中心对过）,电话：无,
石家庄新兴药房连锁有限公司正定仁济店,地址：河北省石家庄市正定县恒州南街与中山交口南行20米路西,电话：0311-88024085,
石家庄新兴药房连锁有限公司长安店,地址：河北省石家庄市长安区中山东路与西大街交叉口西行20米路北（省博物馆斜对过）,电话：0311-86680771,
石家庄新兴药房连锁有限公司红日店,地址：河北省石家庄市新华区中华绿园南门口（红军大街79号）,电话：0311-67265354,
石家庄新兴药房连锁有限公司育才店,地址：河北省石家庄市长安区育才街与谈南路交叉口西南角,电话：0311-86064677,
石家庄新兴药房连锁有限公司正定祥云店,地址：河北省石家庄市正定县恒州北街正华东门（协和医院斜对面）县医保,电话：0311-88781092,
石家庄新兴药房连锁有限公司建明店,地址：河北省石家庄市长安区谈固南大街25号建明小区院内（社区医院对面）,电话：0311-85030396,
石家庄新兴药房连锁有限公司正定恒山店,地址：河北省石家庄市正定县恒山西路24号（恒府广场斜对面）老圆梦超市楼下,电话：0311-88015279,
石家庄新兴药房连锁有限公司北郡店,地址：河北省石家庄市新华区中华大街交赵陵路西行300米北郡二（B）区门口南侧,电话：0311-67308931,
石家庄新兴药房连锁有限公司桃李店,地址：河北省石家庄市长安区体育大街与中山路交口东行100米路南（省中医院门正对面},电话：0311-86218829,
石家庄新兴药房连锁有限公司新浩城店,地址：河北省石家庄市长安区建设北大街与华新路交叉口北行100米路东,电话：0311-86041855,
石家庄新兴药房连锁有限公司正定常山店,地址：河北省石家庄市正定县常山东路5号正定县中医院对面,电话：0311-88016370,
石家庄新兴药房连锁有限公司正定梅山店,地址：河北省石家庄市正定县梅山步行街东口路南,电话：0311-88016535,
石家庄新兴药房连锁有限公司跃进店,地址：河北省石家庄市长安区建华大街与跃进店交叉口北行100米路西邮局西行50米,电话：0311-67669250,
石家庄新兴药房连锁有限公司赵州二店,地址：河北省石家庄市赵县自强路115号（信誉楼西邻）,电话：0311-84952090,
石家庄新兴药房连锁有限公司路德堂一分店,地址：河北省石家庄市长安区中山东路372号（民心河西行30米路南）,电话：0311-67301028,
石家庄新兴药房连锁有限公司塔南店,地址：河北省石家庄市长安区体育大街与塔南路交叉口西南角（维多利亚小区1楼商铺）,电话：0311-67265380,
石家庄新兴药房连锁有限公司康健店,地址：河北省石家庄市长安区和平路与青园街交口南行200米路东,电话：0311-86066984,
石家庄新兴药房连锁有限公司北城国际店,地址：河北省石家庄市长安区丰收路与沿西街交叉口北行20米路东北城国际A区商铺,电话：0311-89912419,
石家庄新兴药房连锁有限公司阳光店,地址：河北省石家庄市长安区范西路19号-5 市人民医院对过,电话：0311-86216744,
石家庄新兴药房连锁有限公司元氏永康店,地址：河北省石家庄市元氏县蟠龙路与槐阳大街交叉口西行50米路南,电话：0311-84609160,
石家庄新兴药房连锁有限公司塔北路店,地址：河北省石家庄市裕华区翟营大街与塔北路交叉口（卓达书香园斜对面）,电话：0311-86575918,
石家庄新兴药房连锁有限公司东苑店,地址：河北省石家庄市裕华区翟营大街与槐北路交叉口西南角,电话：0311-85062473,
石家庄新兴药房连锁有限公司元氏昌盛街店,地址：河北省石家庄市元氏县潘龙路与昌盛街交叉口北行100路西,电话：0311-84639498,
石家庄新兴药房连锁有限公司天润二店,地址：河北省石家庄市裕华区裕华路与苑东街交叉口东行300米红星小区对面,电话：0311-66161039,
石家庄新兴药房连锁有限公司天润一店,地址：河北省石家庄市裕华区泰华街与滨华路交叉口东行200米路南,电话：0311-87771714,
石家庄新兴药房连锁有限公司元氏康民店,地址：河北省石家庄市元氏县嘉惠街和蟠龙路交叉口东行150米路北（心海湾西行50米）,电话：0311-84639618,
石家庄新兴药房连锁有限公司裕丰店,地址：河北省石家庄市裕华区建华南大街裕丰路16号众美凤凰城梧桐苑32号商铺,电话：0311-67264161,
石家庄新兴药房连锁有限公司凤凰城店,地址：河北省石家庄市裕华区翟营大街与方文路交叉口西行50米路北（众美凤凰城南门底商）,电话：0311-66506578,
石家庄新兴药房连锁有限公司青园店,地址：河北省石家庄市裕华区青园街与槐安路交叉口南行100米路东,电话：0311-83033813,
石家庄新兴药房连锁有限公司天山店,地址：河北省石家庄市裕华区天山海世界对面,电话：0311-83823255,
石家庄新兴药房连锁有限公司赞皇太行路店,地址：河北省石家庄市赞皇县龙门大街与太行路交叉口路东,电话：0311-84266686,
石家庄新兴药房连锁有限公司党家庄店,地址：河北省石家庄市新华区誉兴街与颐宏路交叉口北行100米路东（党家庄小区东门斜对过）,电话：0311-85883715,
石家庄新兴药房连锁有限公司槐北店,地址：河北省石家庄市裕华区槐北路117-3号（裕华路小学西行50米路北）,电话：0311-66792486,
石家庄新兴药房连锁有限公司省四院店,地址：河北省石家庄市裕华区天山大街与湘江道交叉口南行50米（省四院东院正对面）,电话：0311-66685971,
石家庄新兴药房连锁有限公司力生店,地址：河北省石家庄市裕华区建设大街与东岗路交叉口南行100米路东,电话：0311-83822680,
石家庄新兴药房连锁有限公司金马店,地址：河北省石家庄市裕华区谈固南大街与金马路叉口东行50米永辉超市南邻（藏龙福地北门）,电话：0311-67591272,
石家庄新兴药房连锁有限公司科大店,地址：河北省石家庄市裕华区富强大街与槐北路交叉口东行100米路南,电话：0311-85897837,
